profile_id,country,experience
194,sweden,"·       Software EngineerSoftware EngineerNeo4j · Full-timeNeo4j · Full-timeJun 2022 - Present · 3 yrs 10 mosJun 2022 to Present · 3 yrs 10 mosMalmo, Skåne County, SwedenMalmo, Skåne County, Sweden·       Frontend DeveloperFrontend DeveloperTechnigo · Full-timeTechnigo · Full-timeAug 2021 - Feb 2022 · 7 mosAug 2021 to Feb 2022 · 7 mosGreater Malmö Metropolitan AreaGreater Malmö Metropolitan Area·       QlikQlik8 yrs 5 mos8 yrs 5 moso    § Revenue Manager, APACRevenue Manager, APACApr 2019 - Feb 2022 · 2 yrs 11 mosApr 2019 to Feb 2022 · 2 yrs 11 mosLund, SwedenLund, Sweden§ Team Lead Revenue, APACTeam Lead Revenue, APACApr 2015 - Mar 2019 · 4 yrsApr 2015 to Mar 2019 · 4 yrsKalmar County, SwedenKalmar County, Sweden§ Revenue AccountantRevenue AccountantOct 2013 - Mar 2015 · 1 yr 6 mosOct 2013 to Mar 2015 · 1 yr 6 mosKalmar County, SwedenKalmar County, Sweden·      Global Development Program Global Development ProgramGlobal Development ProgramAIESEC Peru · InternshipAIESEC Peru · InternshipFeb 2012 - May 2012 · 4 mosFeb 2012 to May 2012 · 4 mosLima, PeruLima, Peru Local Committee Vice PresidentLocal Committee Vice PresidentAIESECAIESECAug 2011 - 2012 · 6 mosAug 2011 to 2012 · 6 mosKalmar County, SwedenKalmar County, Sweden Supplemental Instruction Leader in Mandarin ChineseSupplemental Instruction Leader in Mandarin ChineseLund UniversityLund UniversitySep 2011 - Dec 2011 · 4 mosSep 2011 to Dec 2011 · 4 mosKalmar County, Sweden "
195,sweden,"·      Web DeveloperWeb DeveloperSpotifySpotifyFeb 2018 - Present · 8 yrs 2 mosFeb 2018 to Present · 8 yrs 2 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Area·       Bravi SoftwareBravi Software3 yrs 11 mos3 yrs 11 moso  Full Stack Web DeveloperFull Stack Web DeveloperOct 2016 - Jan 2018 · 1 yr 4 mosOct 2016 to Jan 2018 · 1 yr 4 mosGreater FlorianopolisGreater Florianopoliso  Developer/Data ScientistDeveloper/Data ScientistMar 2016 - Oct 2016 · 8 mosMar 2016 to Oct 2016 · 8 mosGreater FlorianopolisGreater Florianopoliso  Software EngineerSoftware EngineerMar 2014 - Mar 2016 · 2 yrs 1 moMar 2014 to Mar 2016 · 2 yrs 1 moGreater FlorianopolisGreater Florianopolis·      Co-owner/Developer Co-owner/DeveloperCo-owner/DeveloperDauphin.ccDauphin.ccSep 2012 - Dec 2013 · 1 yr 4 mosSep 2012 to Dec 2013 · 1 yr 4 mos PET ComputaçãoPET Computação4 yrs 1 mo4 yrs 1 moBrazilBrazilo  Owner of Undergraduated Scholarship (Research, Extension and Education)Owner of Undergraduated Scholarship (Research, Extension and Education)Oct 2009 - Mar 2013 · 3 yrs 6 mosOct 2009 to Mar 2013 · 3 yrs 6 moso  Owner of Undergraduated Volunteer Scolarship (Parallel and Distributed Programming)Owner of Undergraduated Volunteer Scolarship (Parallel and Distributed Programming)Mar 2009 - Oct 2009 · 8 mos "
196,sweden,"Software EngineerSoftware EngineerSellpy · Full-timeSellpy · Full-timeMar 2025 - Present · 1 yr 1 moMar 2025 to Present · 1 yr 1 moSoftware DeveloperSoftware DeveloperOmegapoint · Full-timeOmegapoint · Full-timeSep 2022 - Mar 2025 · 2 yrs 7 mosSep 2022 to Mar 2025 · 2 yrs 7 mosStockholm, Stockholm County, SwedenStockholm, Stockholm County, SwedenLinux, DevOps and +12 skillsFullstack Developer (voluntary work)Fullstack Developer (voluntary work)Uppsala SystemvetareUppsala SystemvetareNov 2020 - Sep 2022 · 1 yr 11 mos"
197,sweden," CiscoCisco7 yrs 3 mos7 yrs 3 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Areao    Software EngineerSoftware EngineerAug 2019 - Present · 6 yrs 8 mosAug 2019 to Present · 6 yrs 8 mosMaster thesis: Back-end developerMaster thesis: Back-end developerJan 2019 - Jul 2019 · 7 mosJan 2019 to Jul 2019 · 7 mos Service EngineerService EngineerTeracom ABTeracom ABMay 2017 - Aug 2019 · 2 yrs 4 mosMay 2017 to Aug 2019 · 2 yrs 4 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Area Royal Institute of TechnologyRoyal Institute of Technology5 mos5 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Areao    Teaching assistant in ""Operating Systems"" (ID1206)Teaching assistant in ""Operating Systems"" (ID1206)Oct 2018 - Dec 2018 · 3 mosOct 2018 to Dec 2018 · 3 mos Teaching assistant in ""Distributed Systems, Basic Course"" (ID2201)Teaching assistant in ""Distributed Systems, Basic Course"" (ID2201)Aug 2018 - Oct 2018 · 3 mosAug 2018 to Oct 2018 · 3 mos  Teaching assistant in ""Operating systems"" (ID1206)Teaching assistant in ""Operating systems"" (ID1206)Royal Institute of TechnologyRoyal Institute of TechnologyOct 2017 - Dec 2017 · 3 mosOct 2017 to Dec 2017 · 3 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Areao      AnchrAnchr4 mos4 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Areao    Summer job: Back-end developerSummer job: Back-end developerJun 2017 - Jul 2017 · 2 mosJun 2017 to Jul 2017 · 2 mosBachelor thesis: Back-end developerBachelor thesis: Back-end developerApr 2017 - Jun 2017 · 3 mosApr 2017 to Jun 2017 · 3 mos StudybuddyStudybuddyStudybuddy ABStudybuddy ABJun 2013 - Dec 2016 · 3 yrs 7 mosJun 2013 to Dec 2016 · 3 yrs 7 mosGreater Stockholm Metropolitan AreaGreater Stockholm Metropolitan Area R&D Management SupportR&D Management SupportEricssonEricssonJun 2013 - Apr 2014 · 11 mosJun 2013 to Apr 2014 · 11 mosGreater Stockholm Metropolitan Area "
198,sweden,"·       Software EngineerSoftware EngineerPlejd · Full-timePlejd · Full-timeJan 2023 - Present · 3 yrs 3 mosJan 2023 to Present · 3 yrs 3 mosSweden · HybridSweden · Hybrid·      Freelance Software Developer Freelance Software DeveloperFreelance Software DeveloperIn Love With CodeIn Love With CodeNov 2011 - Present · 14 yrs 5 mosNov 2011 to Present · 14 yrs 5 mos·       AuthorAuthorPluralsightPluralsightApr 2013 - Present · 13 yrsApr 2013 to Present · 13 yrs·       Software DeveloperSoftware DeveloperGreenbyte · Full-timeGreenbyte · Full-timeJan 2020 - Apr 2023 · 3 yrs 4 mosJan 2020 to Apr 2023 · 3 yrs 4 mosGothenburg, Västra Götaland County, SwedenGothenburg, Västra Götaland County, Sweden·       Software Developer, Cloud ArchitectSoftware Developer, Cloud ArchitectKonstrukt ABKonstrukt ABNov 2014 - Jan 2020 · 5 yrs 3 mosNov 2014 to Jan 2020 · 5 yrs 3 mosGothenburg, SwedenGothenburg, Sweden·      Host HostHostGet Up and Code PodcastGet Up and Code PodcastApr 2013 - Jun 2014 · 1 yr 3 mosApr 2013 to Jun 2014 · 1 yr 3 mos·       Dotnet MentorDotnet Mentor1 yr 9 mos1 yr 9 moso    § System developerSystem developerApr 2012 - Sep 2013 · 1 yr 6 mosApr 2012 to Sep 2013 · 1 yr 6 mos§ InternshipInternshipJan 2012 - Apr 2012 · 4 mosJan 2012 to Apr 2012 · 4 mosGreater Gothenburg Metropolitan AreaGreater Gothenburg Metropolitan Area Technical EvangelistTechnical EvangelistTelerikTelerikJul 2012 - Aug 2013 · 1 yr 2 mosJul 2012 to Aug 2013 · 1 yr 2 mos·      Internship InternshipInternshipSprawlSprawlFeb 2012 - Apr 2012 · 3 mosFeb 2012 to Apr 2012 · 3 mosGreater Gothenburg Metropolitan AreaGreater Gothenburg Metropolitan Area·      Web administrator Web administratorWeb administratorCrazy Piano NightclubCrazy Piano NightclubNov 2008 - Jul 2011 · 2 yrs 9 mos "
199,sweden,"SW Release ResponsibleSW Release ResponsibleAmaris Consulting · Full-timeAmaris Consulting · Full-timeJan 2022 - Present · 4 yrs 3 mosJan 2022 to Present · 4 yrs 3 mosGothenburg, Västra Götaland County, Sweden · HybridGothenburg, Västra Götaland County, Sweden · HybridAgile Methodologies, Supplier Management and +4 skillsBosch Engineering and Business SolutionsBosch Engineering and Business SolutionsFull-time · 7 yrs 8 mosFull-time · 7 yrs 8 mosSystem Test LeadSystem Test LeadJul 2021 - Jan 2022 · 7 mosJul 2021 to Jan 2022 · 7 mosCoimbatore, Tamil Nadu, IndiaCoimbatore, Tamil Nadu, IndiaTest case planning, Task Management and +2 skillsSenior Software EngineerSenior Software EngineerJul 2017 - Jun 2021 · 4 yrsJul 2017 to Jun 2021 · 4 yrsCoimbatore, Tamil Nadu, IndiaCoimbatore, Tamil Nadu, IndiaTeam Coordination, Smoke Testing and +6 skillsSoftware EngineerSoftware EngineerJun 2014 - Jun 2017 · 3 yrs 1 moJun 2014 to Jun 2017 · 3 yrs 1 moCoimbatore, Tamil Nadu, India"
200,sweden," Blekinge Institute of TechnologyBlekinge Institute of Technology24 yrs 7 mos24 yrs 7 mosLecturer in Software EngineeringLecturer in Software Engineering2010 - Present · 16 yrs 3 mos2010 to Present · 16 yrs 3 mosResearcher - Requirements Engineering (PhD Studies)Researcher - Requirements Engineering (PhD Studies)2006 - 2010 · 4 yrs2006 to 2010 · 4 yrsLecturerLecturerSep 2001 - Jul 2006 · 4 yrs 11 mosSep 2001 to Jul 2006 · 4 yrs 11 mos§    Visiting researcherVisiting researcherEricsson ABEricsson AB2007 - 2009 · 2 yrs2007 to 2009 · 2 yrsSoftware designer, Developer Software designer, DeveloperSoftware designer, DeveloperGeorgian Consulting GroupGeorgian Consulting GroupApr 2000 - Aug 2000 · 5 mosApr 2000 to Aug 2000 · 5 mosTbilisi, GeorgiaTbilisi, Georgia Database designer, DeveloperDatabase designer, DeveloperGeorgian Technical UniversityGeorgian Technical University1997 - 2000 · 3 yrs1997 to 2000 · 3 yrsTbilisi, Georgia "
201,sweden," Embedded Software DeveloperEmbedded Software DeveloperVolvo Trucks · Full-timeVolvo Trucks · Full-timeSep 2022 - Present · 3 yrs 7 mosSep 2022 to Present · 3 yrs 7 mosGothenburg, Västra Götaland County, SwedenGothenburg, Västra Götaland County, Sweden·       Embedded Software DeveloperEmbedded Software DeveloperFocus Corporation · Full-timeFocus Corporation · Full-timeSep 2021 - Sep 2022 · 1 yr 1 moSep 2021 to Sep 2022 · 1 yr 1 moTunis, TunisiaTunis, Tunisia·       Stage de fin d’étudesStage de fin d’étudesSofia Technologies · InternshipSofia Technologies · InternshipMar 2021 - Jul 2021 · 5 mosMar 2021 to Jul 2021 · 5 mosTunis, TunisiaTunis, Tunisia StagiaireStagiaireITS Photovoltaique · Full-timeITS Photovoltaique · Full-timeJul 2020 - Aug 2020 · 2 mosJul 2020 to Aug 2020 · 2 mosGabes, Gabès, TunisiaGabes, Gabès, Tunisia·      Chairwoman ChairwomanChairwomanWIE ENIT Affinity GroupWIE ENIT Affinity GroupJun 2019 - Jul 2020 · 1 yr 2 mosJun 2019 to Jul 2020 · 1 yr 2 mos  ·      Stagiaire StagiaireStagiaireSociété des Ciments GabesSociété des Ciments GabesJul 2019 - Aug 2019 · 2 mosJul 2019 to Aug 2019 · 2 mosTunis, Tunisia "
202,sweden," Sharepoint-utvecklareSharepoint-utvecklareAxis CommunicationsAxis CommunicationsMay 2025 - Present · 11 mosMay 2025 to Present · 11 mosLund, Skåne County, Sweden · HybridLund, Skåne County, Sweden · Hybrid Application consultantApplication consultantNexer Group · Full-timeNexer Group · Full-timeSep 2024 - Present · 1 yr 7 mosSep 2024 to Present · 1 yr 7 mosLund, Sweden · HybridLund, Sweden · Hybrid LIA - systemutvecklingLIA - systemutvecklingXLENT · InternshipXLENT · InternshipFeb 2024 - May 2024 · 4 mosFeb 2024 to May 2024 · 4 mosHudiksvalls kommun, Gävleborg County, Sweden · RemoteHudiksvalls kommun, Gävleborg County, Sweden · Remote Centralteknik CentralteknikCentralteknikFull-time · 4 yrs 5 mosFull-time · 4 yrs 5 mosHelsingborg, SwedenHelsingborg, SwedenOperative buyerOperative buyerDec 2018 - Apr 2022 · 3 yrs 5 mosDec 2018 to Apr 2022 · 3 yrs 5 mosWarehouse managerWarehouse managerDec 2017 - Dec 2018 · 1 yr 1 moDec 2017 to Dec 2018 · 1 yr 1 mo§      "
203,sweden,"·      SystemutvecklareSystemutvecklareVarbergs kommunVarbergs kommunMar 2025 - Present · 1 yr 1 moMar 2025 to Present · 1 yr 1 mo·       Software EngineerSoftware EngineerALTEN · Full-timeALTEN · Full-timeNov 2021 - Mar 2025 · 3 yrs 5 mosNov 2021 to Mar 2025 · 3 yrs 5 mosGothenburg, Västra Götaland County, SwedenGothenburg, Västra Götaland County, Sweden .NET utvecklare.NET utvecklareVolvo Cars · Full-timeVolvo Cars · Full-timeDec 2021 - Jan 2024 · 2 yrs 2 mosDec 2021 to Jan 2024 · 2 yrs 2 mosGreater Gothenburg Metropolitan AreaGreater Gothenburg Metropolitan Area ·      Timvikarie TimvikarieTimvikarieHemtjänsten, StrömHemtjänsten, StrömApr 2018 - Jun 2021 · 3 yrs 3 mosApr 2018 to Jun 2021 · 3 yrs 3 mosLilla Edets kommun, Västra Götaland County, Sweden "
204,sweden,"Simployer SverigeSimployer SverigeFull-time · 4 yrs 8 mosFull-time · 4 yrs 8 mosTechnical LeadTechnical LeadOct 2024 - Present · 1 yr 6 mosOct 2024 to Present · 1 yr 6 mosSwedenSwedenFull Stack Senior DeveloperFull Stack Senior DeveloperAug 2021 - Sep 2024 · 3 yrs 2 mosAug 2021 to Sep 2024 · 3 yrs 2 mosStockholm County, SwedenStockholm County, SwedenLTI - Larsen & Toubro InfotechLTI - Larsen & Toubro InfotechFull-time · 8 yrs 6 mosFull-time · 8 yrs 6 mosSpecialist Software EngineerSpecialist Software EngineerJan 2021 - Jul 2021 · 7 mosJan 2021 to Jul 2021 · 7 mosMumbai, Maharashtra, IndiaMumbai, Maharashtra, IndiaConsultant at Scania groupConsultant at Scania groupJul 2019 - Dec 2020 · 1 yr 6 mosJul 2019 to Dec 2020 · 1 yr 6 mosSwedenSwedenSenior Software EngineerSenior Software EngineerJul 2016 - Jun 2019 · 3 yrsJul 2016 to Jun 2019 · 3 yrsMumbai, Maharashtra, IndiaMumbai, Maharashtra, IndiaSoftware EngineerSoftware EngineerFeb 2013 - Jun 2016 · 3 yrs 5 mosFeb 2013 to Jun 2016 · 3 yrs 5 mosPune, Maharashtra, India"
205,sweden,Software Test EngineerSoftware Test EngineerSoftware Test EngineerHarman connected Services Harman connected Services May 2022 - Aug 2025 · 3 yrs 4 mosMay 2022 to Aug 2025 · 3 yrs 4 mos
206,sweden," Mälardalen UniversityMälardalen UniversityFull-time · 3 yrs 10 mosFull-time · 3 yrs 10 mosOn-siteOn-siteo    Teaching AssistantTeaching AssistantSep 2022 - Present · 3 yrs 7 mosSep 2022 to Present · 3 yrs 7 mosVästerås, Västmanland County, SwedenVästerås, Västmanland County, SwedenPHD ResearcherPHD ResearcherJun 2022 - Present · 3 yrs 10 mosJun 2022 to Present · 3 yrs 10 mosVästerås kommun, Västmanland County, SwedenVästerås kommun, Västmanland County, Sweden Master's student Master's studentMälardalen UniversityMälardalen UniversityAug 2021 - Jun 2022 · 11 mosAug 2021 to Jun 2022 · 11 mosVästerås kommun, Västmanland County, SwedenVästerås kommun, Västmanland County, SwedenBargh Asan Company Bargh Asan CompanyBargh Asan CompanyFull-time · 8 yrs 6 mosFull-time · 8 yrs 6 moso    Technical Project Manager — Electrical & Control Panels (MV/LV)Technical Project Manager — Electrical & Control Panels (MV/LV)Jun 2017 - Sep 2020 · 3 yrs 4 mosJun 2017 to Sep 2020 · 3 yrs 4 mosR&D Engineer — Electrical & Control Panels (LV/MV) R&D Engineer — Electrical & Control Panels (LV/MV)Apr 2012 - May 2017 · 5 yrs 2 mosApr 2012 to May 2017 · 5 yrs 2 mos Member Board Of Directors Member Board Of DirectorsMember Board Of DirectorsNiroo Basamad electricity transmission company · Part-timeNiroo Basamad electricity transmission company · Part-time2016 - 2020 · 4 yrs2016 to 2020 · 4 yrsQuality Control Engineer Quality Control EngineerQuality Control EngineerSina wire & cable company · Full-timeSina wire & cable company · Full-time2011 - 2012 · 1 yr2011 to 2012 · 1 yr Electrical Workshop MentorElectrical Workshop MentorAzad University · Part-timeAzad University · Part-timeSep 2009 - Jun 2010 · 10 mosSep 2009 to Jun 2010 · 10 mos   "
207,sweden," Volvo Construction EquipmentVolvo Construction EquipmentFull-time · 2 yrs 8 mosFull-time · 2 yrs 8 moso    § Software Verification EngineerSoftware Verification EngineerAug 2023 - Present · 2 yrs 8 mosAug 2023 to Present · 2 yrs 8 mosEskilstuna, Södermanland County, Sweden · HybridEskilstuna, Södermanland County, Sweden · Hybrid§ Verification engineer(A hub consultant)Verification engineer(A hub consultant)Aug 2023 - Nov 2024 · 1 yr 4 mosAug 2023 to Nov 2024 · 1 yr 4 mosEskilstuna kommun, Södermanland County, Sweden · On-siteEskilstuna kommun, Södermanland County, Sweden · On-site StudentStudentMälardalen UniversityMälardalen UniversityAug 2020 - Aug 2023 · 3 yrs 1 moAug 2020 to Aug 2023 · 3 yrs 1 mo Project ManagerProject ManagerTelavoxTelavoxAug 2022 - Feb 2023 · 7 mosAug 2022 to Feb 2023 · 7 mosMalmo, Skåne County, Sweden · HybridMalmo, Skåne County, Sweden · Hybrid System AdministratorSystem AdministratorHästens Beds · ContractHästens Beds · ContractJun 2022 - Aug 2022 · 3 mosJun 2022 to Aug 2022 · 3 mosKöpings kommun, Västmanland County, Sweden · On-siteKöpings kommun, Västmanland County, Sweden · On-site Software ProgrammerSoftware ProgrammerABB · InternshipABB · InternshipJun 2021 - Aug 2021 · 3 mosJun 2021 to Aug 2021 · 3 mosVästerås kommun, Västmanland County, SwedenVästerås kommun, Västmanland County, Sweden·      Computer Technician Computer TechnicianComputer TechnicianOur lady of africa · Full-timeOur lady of africa · Full-timeOct 2014 - Dec 2017 · 3 yrs 3 mosOct 2014 to Dec 2017 · 3 yrs 3 mosKampala, Central Region, UgandaKampala, Central Region, Uganda ICT Teaching AssistantICT Teaching AssistantCavendish University UgandaCavendish University UgandaMay 2015 - Oct 2016 · 1 yr 6 mosMay 2015 to Oct 2016 · 1 yr 6 mos·      IT Support Technician IT Support TechnicianIT Support TechnicianKibs Technology Limited, UgandaKibs Technology Limited, UgandaJun 2013 - Aug 2013 · 3 mos "
208,sweden,"Software EngineerSoftware EngineerSogeti · Full-timeSogeti · Full-timeAug 2022 - Present · 3 yrs 8 mosAug 2022 to Present · 3 yrs 8 mosMalmo, Skåne County, SwedenMalmo, Skåne County, SwedenMicrosoft Azure and .NETStudent | System developerStudent | System developerMalmö universitetMalmö universitetSep 2019 - Aug 2022 · 3 yrsSep 2019 to Aug 2022 · 3 yrs.NETKulturbolagetKulturbolagetKulturbolaget5 yrs 11 mos5 yrs 11 mosMarketing & PR CoordinatorMarketing & PR CoordinatorSep 2011 - Jul 2017 · 5 yrs 11 mosSep 2011 to Jul 2017 · 5 yrs 11 mosGreater Malmö Metropolitan AreaGreater Malmö Metropolitan AreaMarketing CoordinatorMarketing CoordinatorAug 2012 - May 2013 · 10 mosAug 2012 to May 2013 · 10 mosMarketing AssistantMarketing AssistantSep 2011 - Aug 2012 · 1 yrSep 2011 to Aug 2012 · 1 yrBarnprogramledareBarnprogramledareSVTSVTNov 2011 - Jun 2012 · 8 mosNov 2011 to Jun 2012 · 8 mosGreater Malmö Metropolitan Area"
209,sweden,"·      Senior DevSecOps EngineerSenior DevSecOps EngineerSveriges riksbank · ContractSveriges riksbank · ContractJan 2026 - Present · 3 mosJan 2026 to Present · 3 mosStockholm, Stockholm County, SwedenStockholm, Stockholm County, Sweden·      Senior Software Engineer | DevSecOps Consultant Senior Software Engineer | DevSecOps ConsultantSenior Software Engineer | DevSecOps ConsultantSULI IT AB · FreelanceSULI IT AB · FreelanceJun 2020 - Present · 5 yrs 10 mosJun 2020 to Present · 5 yrs 10 mosRemoteRemote·       Senior Software EngineerSenior Software EngineerWolt · ContractWolt · ContractOct 2024 - Sep 2025 · 1 yrOct 2024 to Sep 2025 · 1 yrStockholm, Stockholm County, SwedenStockholm, Stockholm County, Sweden·       Senior DevOps EngineerSenior DevOps EngineerKlarna · Full-timeKlarna · Full-timeSep 2021 - Nov 2024 · 3 yrs 3 mosSep 2021 to Nov 2024 · 3 yrs 3 mosStockholm, Stockholm County, SwedenStockholm, Stockholm County, Sweden·       DevOps EngineerDevOps EngineerScania Group · Full-timeScania Group · Full-timeSep 2018 - Sep 2021 · 3 yrs 1 moSep 2018 to Sep 2021 · 3 yrs 1 moStockholm, Stockholm County, SwedenStockholm, Stockholm County, Sweden·       BOMBARDIERBOMBARDIER8 mos8 mosGreater Västerås Metropolitan AreaGreater Västerås Metropolitan Areao    § Software Test EngineerSoftware Test EngineerJun 2018 - Aug 2018 · 3 mosJun 2018 to Aug 2018 · 3 mos§ Master ThesisMaster ThesisJan 2018 - Jun 2018 · 6 mosJan 2018 to Jun 2018 · 6 mos Software DeveloperSoftware DeveloperVolvo Construction EquipmentVolvo Construction EquipmentOct 2017 - Jan 2018 · 4 mosOct 2017 to Jan 2018 · 4 mosEskilstuna kommun, Södermanland County, SwedenEskilstuna kommun, Södermanland County, Sweden·       Artificial Intelligence ResearcherArtificial Intelligence ResearcherFachhochschule Nordwestschweiz FHNWFachhochschule Nordwestschweiz FHNWMay 2017 - Aug 2017 · 4 mosMay 2017 to Aug 2017 · 4 mosOlten, SwitzerlandOlten, Switzerland Student AssistantStudent AssistantUniversity of CamerinoUniversity of CamerinoNov 2016 - May 2017 · 7 mosNov 2016 to May 2017 · 7 mosItalyItaly·       Community Business Manager Community Business ManagerProtik Innovation CenterProtik Innovation CenterMay 2016 - Oct 2016 · 6 mosMay 2016 to Oct 2016 · 6 mosTiranaTirana·       Software DeveloperSoftware DeveloperkreatxkreatxJun 2016 - Aug 2016 · 3 mosJun 2016 to Aug 2016 · 3 mos·       Database DeveloperDatabase DeveloperMGC - Metropolitan Geospatial Center · InternshipMGC - Metropolitan Geospatial Center · InternshipFeb 2016 - Apr 2016 · 3 mosFeb 2016 to Apr 2016 · 3 mosTirane "
